epoch,acc,loss,val_acc,val_loss
29,0.626284440423533,1.0028358936110502,0.5982167865550594,1.1033299425676544
30,0.6267024278142467,0.9959848622671343,0.5901365412098679,1.0978135522792318
31,0.6252743042272321,0.998826601169439,0.59389803486345,1.1116554786939787
32,0.6290361907426174,0.9938332765776476,0.6039286839800913,1.0804004073759303
33,0.6303249851983561,0.9882352582928927,0.5977988428402226,1.0868207099334997
34,0.6342958654122125,0.9807288184813386,0.5989133591259479,1.099050334571451
35,0.6337733811707061,0.9793551960785049,0.6074115483395965,1.064023636567193
36,0.6338082134532657,0.9791734029084995,0.6033714255787729,1.127431412950401
37,0.6378487582332791,0.9734385292824627,0.6212036909126046,1.0372348165751442
38,0.6379880873614409,0.9693810854956683,0.586514362170109,1.1345095102236455
39,0.6386847330110732,0.9693932155194362,0.6136807039375922,1.0407047135193357
40,0.6393813786638198,0.9663263924642809,0.6146559059893929,1.0387960943574017
41,0.6410533282256367,0.9604483574318443,0.617999455566923,1.052677986380486
42,0.6439444076811874,0.9552173346759608,0.6135413896849841,1.0468280879696574
43,0.6450938730056501,0.9531040446188321,0.6015603364543617,1.0849555653864276
44,0.6429691037658888,0.9593459667384328,0.6244079263724633,1.02836515030526
45,0.6420634644229757,0.954235889550897,0.6242686115074503,1.0314874896119504
46,0.6432825943094431,0.9452917457162543,0.6004458195375479,1.0820182523386297
47,0.6455118603922115,0.9480560700238123,0.6083867502564605,1.0719006099689137
48,0.6469748162638619,0.943144171235205,0.6062970317134155,1.0701374364126754
49,0.6466264934351528,0.9417861513701339,0.6050432006270317,1.0694493121716904
50,0.6487164303876833,0.94145139897375,0.6117302996575351,1.0757630284321353
51,0.6457208540896445,0.9420193455436768,0.6101978397234032,1.0618068265203697
52,0.651224354736118,0.9369525057988222,0.6251044989848709,1.02606416264729
53,0.6520951618001048,0.9336477284346916,0.6062970314435422,1.0733837897193355
54,0.6516423421268316,0.9339260090073845,0.6072722333811658,1.0572127055845932
55,0.6535581176644886,0.9313787650429196,0.6090833231595009,1.0515074825163968
56,0.6564491971179631,0.9282420420799058,0.6075508626648628,1.0698552416841502
57,0.652861472013299,0.9313383415585845,0.6115909854879649,1.0526305282865769
58,0.6541154341849211,0.9270570773790031,0.6171635685669709,1.0437535292498288
59,0.6525828137517852,0.9279795397166328,0.6090833229830451,1.0567111116163195
60,0.6574593333142641,0.9170256727371036,0.6132627599549579,1.0748460198583651
61,0.6567626876609984,0.923091277362303,0.6139593333354665,1.0548770398926015
62,0.6558570483165282,0.9190427843956095,0.6103371541213278,1.0801224721129594
63,0.6558918805949354,0.9162912401702404,0.6252438137357067,1.0418123845314604
64,0.6561357065733707,0.9181753552326642,0.6160490514944609,1.0534503599024185
65,0.6754327911108015,0.8731945254651642,0.6326274858872251,1.0026600184362806
66,0.6821205893642971,0.8521785247063886,0.6380607543710913,1.002411433724195
67,0.6840711971876278,0.8484591926249546,0.6400111582359586,1.0038306985459662
68,0.687310599465659,0.8456009682548835,0.6384786982603079,0.9978525179698305
69,0.6881814065280888,0.8395882402909222,0.6359710358695653,1.0056792180209326
70,0.6919084607614336,0.8340108894672533,0.6324881716449967,1.0025673597523261
71,0.6885645616378001,0.8361639468484449,0.6395932147411724,1.0002140722752104
72,0.6866836183816646,0.8350088666123928,0.6390359564436515,1.0010616948962259
73,0.6879724128342891,0.8324668455897896,0.6366676086688081,1.0114427878375807
74,0.6910724859841586,0.8283753535304806,0.6394539001771719,1.0027382343155835
75,0.6905848340262498,0.8307908494271364,0.6347172044821687,1.0093863159807346
76,0.6890173813110734,0.8323132929256657,0.6411256750385952,0.9973907263287286
77,0.6907241631554496,0.8260546361994372,0.6397325292221349,1.0005202994405016
78,0.6924657772844615,0.8284255301172969,0.6415436187513561,0.9925966331424899
79,0.6910376536984849,0.829233630601505,0.6379214399316477,1.003583262773118
80,0.6913511442425583,0.8268327027130552,0.6427974497754616,0.9975414436490099
81,0.6931972552171723,0.8181403277456717,0.6352744628419681,1.0080954240248132
82,0.6917691316353481,0.8225384996313465,0.6395932145231977,1.0021447650017827
83,0.6901320143529766,0.8239351005039974,0.6363889795615667,1.0015265417411636
84,0.693301752065889,0.8182793878878648,0.6387573270457773,1.0043615249226139
85,0.6955658504312168,0.8188748763992709,0.6387573270353974,1.001528639578608
86,0.6948343724974678,0.8182257762327808,0.6388966418692713,0.9972621958341328
87,0.6947647079354631,0.8188072474275481,0.6409863602877593,0.9957944939298855
88,0.694834372500582,0.8193597435731159,0.6359710356412109,1.0012107112705209
89,0.6955310181486573,0.8203922936757649,0.6401504727791996,1.0082091717936947
90,0.6986659235800482,0.8153858136367124,0.6369462377033914,1.0047338126558374
91,0.6977951165160613,0.8117409915613312,0.6384786978970168,1.0005295478953447
92,0.6982479361893346,0.8116683183537202,0.6409863603085189,0.9990956759347309
93,0.6988749172754051,0.8120934810212896,0.6411256748517598,0.9983724408686228
94,0.7001288794475462,0.8071198975775383,0.6401504728518578,0.9983280607013669
95,0.7000940471670629,0.8076796215020434,0.6401504729037565,1.0006432293878709
96,0.7004075377059459,0.8045902524455272,0.6419615622772816,0.9975889884652951
97,0.6986310912995649,0.8101301439719711,0.6433547080626026,0.9963004571681764
98,0.7015918353171204,0.8057736514682551,0.6416829331077617,0.997551788690903
99,0.7024974746615906,0.8020891467685912,0.6415436185437612,0.9982057507264053
100,0.7021143195555125,0.8031327142279127,0.6427974496924236,0.9969773498200571
101,0.6986659235800482,0.8061771454733531,0.642100876882801,0.9975138785836268
102,0.7007210282510573,0.8089454652265785,0.6419615624018385,0.9953640444149977
103,0.6965063220592845,0.8074557081530837,0.6415436186579384,0.9965295000493528
104,0.6987704204266886,0.8025735733198386,0.6433547080003242,0.9974248924586631
105,0.7009996865136093,0.8106270105517634,0.6409863603707973,0.9982739846884071
106,0.6981434393395799,0.807594608216663,0.6412649894987982,0.9980225487543163
107,0.7005816991228956,0.8026371277829041,0.6419615624225979,0.9972022615581249
108,0.6990490786861263,0.809533265607165,0.6412649894780387,0.9993153090944774
109,0.698073774774461,0.8065569861997212,0.6409863603292782,0.9979220617030051
110,0.6998502211849943,0.8024781502895152,0.6416829331804199,0.9978318848769399
111,0.6980737747765371,0.8059382942254452,0.6404291020940359,0.9996708126527959
112,0.6999895503193845,0.8085702348620778,0.6414043040835582,0.9986818658128821
113,0.7003030408603436,0.8089229875985489,0.6416829332530781,0.998832294720545
114,0.7006861959674597,0.8068328424906704,0.6418222477651798,0.9977920254584486
115,0.6984569298826152,0.8080370997248152,0.6434940226473627,0.9961416627191927
116,0.7001637117301057,0.8095928972021299,0.6425188205955619,0.9969307902847996
117,0.7014525061848064,0.8053281697311256,0.6425188206578404,0.9976983400804916
118,0.7011041833612878,0.8063873099269254,0.6422401914779408,0.9965975232156111
119,0.7016963321627226,0.8054250489789709,0.6427974497962211,0.9972842702073532
120,0.6995367306440351,0.804372908031269,0.6426581352322206,0.9969230181946012
121,0.700337873140827,0.800165144759139,0.6423795061353589,0.9963621453096113
122,0.6997457243414682,0.8118818431751137,0.6411256749347978,0.9973378603444735
123,0.6968546448869555,0.8080135427064759,0.6421008769139402,0.9966267424392443
124,0.7024626423790311,0.798409969950591,0.6411256748725193,0.9996931484884067
125,0.6999895503193845,0.806883600430909,0.641961562298041,0.9971736471524723
126,0.701661499878606,0.7990818956129238,0.6425188206370809,0.9970878702873822
127,0.6977951165181375,0.8073675886682551,0.6418222477236608,0.9973382547351914
128,0.7029851266174233,0.8018992577539541,0.6416829331285212,0.996926618827412
